social_song_id,track_id
74325,5HXWIpc8zLACuoaR5gMaip
17197,42KPF7PhUrDkHc3Zdr3Rd5
73685,25GC50HslaaruyrKjdu0lP
12862,6nXIYClvJAfi6ujLiKqEq8
3293,1xzi1Jcr7mEi9K2RfzLOqS
8000,2kOH2QZB7F7I1iVXqwKuBF
13776,6TIlLAKH3ZnOvFWUrOrras
36064,21NeQgKhabORuZ3pfsPfz5
10638,7i3Np2zIt2egRQz8iyvFUv
63077,1wjH0173CvH5ZqR9LF8aZY
26090,2brjzWiBAfuX7r6eZEk5qG
41441,6Xh1mVYnEauD71lkhLfAz2
61219,3Xl7gON72joBquu8YJG8z9
18489,72sBNlxNpyHyiTq0X1HMO6
8414,4yoi5sglz8YR3SX2WwPpgC
49831,7ujvbItuOqPEA659UYI6xh
13904,38AwV5GNyNgLn11btYOWvb
74346,7ed2Ed5z0vMM4bqnZpWKK6
9069,7iDa1gtRjf4glS6KTLOHYR
74349,5eEbS42vguXsSMsRdYL9wC
13654,0cBPuDA3xUjR4Vh9o7CKy8
10903,5guEzy7yKc1vpyC6YrxBOz
7869,5bzf1xrbqr1ttjAJuRz2xY
11019,6CDiKAFgbWXlwQTU59GKYT
74328,34zHNfI9XDe9esgbzA6PjP
73694,2U3O6FoCkZtY1cbOZEuRP3
7229,7c9feZKNvthiW1H0NToeFK
11037,0ScBDFXSiljfxLD8JzaGu9
1051,6vy8FU0zMBdUypwpFRPKQP
3436,2nLgWMdYPO35GGpwX2xo23
11031,6u4OZR8Dd6O03QcBTFzyfZ
30434,53kWAAfx7IopXRa31MQHB8
22833,4FhNTUIDPVH8yb9TjHeAmu
72232,6R2zHOAUyAyeasTfPbbWrf
12195,4o3Ao6wY5fbJR32fQKabfQ
16128,1g4C1BrGd4O1Dt5y0xue96
16521,5JEx7HbmvHQQswJCsoo9rA
11034,0dojdfAT5u5vaL2AT2YQ0H
18760,7AtcBzm8ywaQpifSqRdyPH
74861,1LbyczxsNULbWtvRud3dbu
13136,5teOR8KU4XNWY2WlVUDiIR
3543,1LHZMWefF9502NPfArRfvP
5916,46gSk82duJtX3TTA182ruG
32128,5esZWlW1SijQtw30OcWyUs
74218,1lM4cYuhJHSsDRfD0ZCRN7
10885,4yKWjiuIeJt2dXlSGgJdXo
11275,6etfOlvx8cRyTsKFrkjojb
18629,6hVq4MGBhPIniEmpGbJIWR
26882,6ikkSZ4TaeGncLqH9OQoke
14556,552btQqImGwYpCQj1uWntl
5261,1ECdh9zJb9zUqZjHSnnXWa
27534,2xJLyTiJMW1XzSdCj4KtNQ
19028,5uRsBdLhn91AYcsTCOGNOC
73682,0zzVTGyRrWpQu8Fr28NRAv
3680,4TZk7ZppJV5o7qRBvgno9c
13922,5XPo15e5ICs6NvSMn44pTF
74873,24hLpDpezPW6MdE0Hc99vW
7482,1W5j84OLhShyEIJEwaLzaU
7759,0QcivU8FVJhuXfuyyJl2wA
53874,0HifRAxIjuvd7XBJEviQOK
12853,0E8q2Fx2XuzXCO2NSAppkR
8277,13YWp1iozoy7YACZsRqRnK
3031,7xxk2elVJN3IjhbV3T8Shz
74075,3Trr6zejOUebGpiTY3ZF5N
11150,0XvG65b2KbCUT4NDvjTAXm
8402,57MK20yqk9PMAffdgWR3DF
8935,7ekkXS4zj1yw1Kb9fMqC8v
9578,4vWDs8RqEAYBvPOLhimuFi
2766,2DpCdPMg1BADE4HDnxt3Rd
10376,5Y0fOjIwvBC7ZZC6l6dOPz
9584,56IhGBCFIRw9reDg2NTZSz
9331,59tolr22QPXGEfykN5Y3lD
12472,7suq0FFag5QEiQnyihDAhu
12731,4HzEzvGHfTGEQnw8hd6L1W
7095,27oqpECc2wygxRAIBCgxHa
7214,0PINNy1r5eEILOuHpnjl5d
16000,39RKlCfLoqb8o2aXfpVfjW
34090,1wHspM1C0aVMyT1uc3op7Z
12344,507IFqPuG8mBQoKebfGG9t
7750,6ZANrVuAMp2rpjhfbOuJly
14294,5GJtUX7Kez71ipe1OeDKF7
14568,4U3Oavt5yvwIOy6lTTiBIU
29243,5tzgLJeeNHz7NNRWhR1L35
9715,74WKPbLlT4hrlNBj0cmR33
74087,2bzOiMxPh7D8KAiWR9e41a
12076,2dLHezrk5FdSzM8gftvKqh
11028,3qXjgDT1A9E31LoSnZTQtm
16134,0KsQzo9CDz3BK0uZfOPbSN
11942,2qE4ddo0bSDiY7zMf9tkfh
11680,2ON6cCZbi7momz4JLx2jTN
16935,2itjDgLVxad5cAY4LB52KL
16783,4qtdkdTY1t3RmlmSbWykzR
11153,0m2lsuKeOfZwulUmLiMl10
9200,2iatXu415rxIRAQJ9dXWi5
13267,0XztcW5BuUDPV1TpFcDJb6
9072,4pt5fDVTg5GhEvEtlz9dKk
12996,38hxxu47gpJrhspYszPD7J
21520,77HmsJiCIuqA02d30EfzjG
7235,3hDMlXKXTUfGhsJ5OgLjcd
59007,3IPnBzGRMg6BfViFxxa0Gq
2117,6S2OltTbUTtBa2IrOCPJPp
8286,6yxIbucNXDmJxGMrbJRivA
2891,4j6z2ZWATIxUHFNpFsAL7l
15226,1sM0yZDxUhPQhkDh2CLd6l
15080,4jx3OhzeLknPoF52To841h
14300,2fSYadDsbWMtIVqX7flKIc
1989,1sIIlVrnPhrvmTrHtzM7tV
14687,3pHpV3pa96s4vuBP7sQq0V
74194,3xCxn1XTxPuGTlllemzhte
74864,068qo0w1Ki0cjnFYOUhAm2
21761,6CHENx8iqzMwavTIz8s0gm
15211,224hSzD77teIxEspp7MNTt
6687,6q1JPqO9WYataWmpEJl5EL
7086,7CQhZA3qNDZBoTKWqjD7gR
12850,55BhqtuMPRai0ci6AjY8PK
14297,5OXPfNGyUDTMOSaGhbAvOr
12722,7wuJGgpTNzbUyn26IOY6rj
9316,20McUFi8KCIVdNDLrkTDuZ
1444,4PQ79l9x0U1gFSFt6LvaTU
7866,78His8pbKjbDQF7aX5asgv
6711,4UGvqm3e7UElrrriPtnhwz
8390,0w4Sf61CbM69gDD7RVmaBD
16268,1R8uexh18C6rWgBiUsZr6L
15348,48BBynvMm4jmI7hZ9hgPtU
9587,5EgX44vNML9Kxw2XY8hVvw
12457,1FkoVC85Ds3mFoK0fVqEqP
8655,1zugfOhn6BebboqGcpUlba
6964,5JDrEzdFET5b3GAqKw2OUT
16661,1sWTcRWqKCxTJyPKhMjKOC
14815,5BeV0OiC4VQ3TG7ZlNHHsz
72110,4q7tMaar2kUMweKu6N5bZz
12585,5xdVqHtFS0eLuNp4Z8Wbpa
9334,1ZJ8pODFM2y5DeSthUTBrC
8393,4TTV7EcfroSLWzXRY6gLv6
16003,7jb65juKqmYcQg5qXhJSVw
41569,6M3ZvlG9C69dTsOJB2kKbC
9313,568Us2jl7Vzr1CJGN6xNwW
5258,5UnWwcPJF4eeM7wnuQ6soF
11692,6ujbQPGL1jQs3fAUtKwX0x
4874,0kI9yiyBUK4eiDz6Q38XXu
4859,62UAFVREdTssSevwa5jqhF
11162,53xdABEP9hyvBwvuXpzeXG
7616,2vP8Frr7MNTLYCK37cit1K
14309,6IDkdabcsyZmLQDCMtp6An
74343,1rZmyIJitURlw2d35xb9fn
20597,4BRkPBUxOYffM2QXVlq7aC
4335,6PUabSMXmPnZna361Wwmf7
8152,1z4xKO3Aoy5QbYJkZ3O94X
12847,0qdQUeKVyevrbKhAo0ibxS
8396,4preSlFr0bYsRHm9WxAcE9
6428,2nwYuA254WXaXVHwNVL0at
12469,4nbE2qIb4Dplf4ssGA8ETW
15232,1ntjI7YpXzUMVJodJXuQ4Y
33036,4vCiNW18AyeaUAZosVnX61
1974,0Ku3YuCgohtHEuwkzqD2A7
8268,6Xlnhht2brHigHH9qaXMQW
74084,0p4G0l12IHsSaNCl66VUnF
10492,2hVUVE7LnfFUwioaraD0d6
7345,1LNlfvPQmB0cqYJQQskZ8x
24131,6YUTL4dYpB9xZO5qExPf05
7610,4UexnZzNVLYhAqUPGq1OGR
74337,7CZKnz9mEt8Z638tyY5cKL
11025,67ZzZ5axS4vv3HKb4052Ju
14428,42T2QQv3xgBlpQxaSP7lnK
45237,5kbBvaIQVVjwAsg62cXbcq
30946,1KAxsuJSZx2F5jN5ItbMbd
73813,14dQwnD6PvQ9aT7rfN5oOI
12335,6U2NuJILEOEpW2tVCuqKHb
5913,0ADa4dNa5Ua2sGgkM8AyQo
12347,0zWNKqet9eB1T8rXO1wccY
4216,0f7OHfUNNs5DGTijGFPalp
14553,1GWvuhNvEbsRqMTt7FgK0s
1986,7FbAwfXjDH8bW9rhNARU2E
11543,2wRWTXVNlKYEALhLKNOhKL
56122,5pVARXJMB0vwfgdSifKxHa
14419,5ZsAhuQ24mWHiduaxJqnhW
9989,3Y3uR7Fd2yVBLHmgsqmZnS
1706,0vZ97gHhemKm6c64hTfJNA
14053,1zb9W3tp56sFZVYHfb13TB
39211,01AwohzqShtjlhyjYoWKHM
74215,6eZ9EhaBzlqSehWEdMAIeZ
5645,4Gcx0DkgBVticyPDpezwg5
11799,1n5gnI3Wue9WBpYFOIQNh1
6056,5hIIcMRyRDxvZ8tnFD1J7V
10358,4VJ4ICILSWTDuWlBdsyTHT
9849,1MOOJuxUu9QiQE9GgkYYPb
74072,39lOHITmszIVH9WF4Jpbum
9575,0y1QJc3SJVPKJ1OvFmFqe6
8411,52RNWUgJBF3LOqt3iw1s77
29630,5k9o0bOuUm1xAbmJOMhjqR
15515,3jJZVeExYzVYiV6Y9Fl3DX
6845,4LMWqY6n9uZxJxqmuCyBzD
16289,02srSkeu2pzybuVr2B9TJm
8572,3y4LxiYMgDl4RethdzpmNe
3311,4hNjjRYpkftbChRMkRlDeg
12621,2bpAc1gfwkDc8BYTbblAaf
16432,15IuOb99czEVjmWHXCEGBJ
13142,7aCBZdR17fK5SSeZXWBtk3
16045,1rfofaqEpACxVEHIZBJe6W
11838,3DmW6y7wTEYHJZlLo1r6XJ
5410,61QLXBMBt3yy8luGgYsAbe
7515,56ejQ1pr7fZVhU5Gfx9YQ5
12612,0pyzm6EVFs7dTOkmncRQmd
16042,7me5d5XmtCCfbDk3SsyXqM
13276,6UDwGDAfyHhHq2JTFbGfpv
12365,0lQXKaQrRjLSOhhWBBWDLa
7646,2iVQMhKnFZqomOhcGv340f
5946,36apgR5VMBXhqeeZoC7kf4
35826,3uMmllZo1AfoEnVT4ENCD3
7893,0K3rEtxD4oDWGB86ustDqT
36472,5Zwg9L8RVPl04ZCmfK7vdV
18513,3k9OQgDHCYVu0lpL7KFrkN
14455,4PUKho8S0yYV3wC50CAjYQ
74358,0LlTn7ZnC0Nu3lDY2cg8jL
34790,6YWPJLtLcBtRwHMm57cy6g
1078,4u4EnZpoThBaxVRLMHyVOA
8968,4NBxoKAY9PR2PdfNnmVRkN
73045,7CvLWQ30ggnHucKGA7KZN6
28618,7fqk4SJrWW2ioAl1HcTSdt
5559,62CXV36AhtrcxQ8LkpPOol
74242,08kSDRN3ZUB5V5ba2Rt5KB
1739,0G0kAwhSsxZHWh7Z5dg9dm
73709,5iC1ZJrmutqWWbyyirrDuZ
12889,7JIuqL4ZqkpfGKQhYlrirs
11722,3kbaZC3FZTecvlSR67Sr19
16566,0ywYfM7AOcyvOql97K6O5p
39354,1lHvN5tHUffp7gM9AzO0wO
12508,77vI7Xn9UzqdPEvC2xwQfR
16682,4x2zo0dn06LPNymKxQY9sA
23387,0rUr1CXoEroBjS2CRZlN8r
7369,1OBj6j2dmbCIgzTNJKsPNo
11841,722KsbM8nAmtP9quY41MO1
11844,33oaNofxDvh9FgbHRwDToM
30181,3sAMf1LEWcYkFqm6z9VOFz
11588,6sGGfKU1d6i3hXvdpwLoq3
25471,7k6QR9YHyW258yVN6FHO1T
21002,3ghEHYJmO3zK4eKyC3AVET
15125,5URyPutSQvq9tTbBYybv5n
3853,3soOPBuMK8YMdWnV7xpEyf
8289,60Cohjy8lgh1jIkTpGz9S1
6071,0yQm3etp2kODsFY7rAfetn
17998,68k8LJZSquZeUFIkicIPTI
12880,0RTqRMNHselkQSCxbnsGYz
75141,1XmQupNC5hm7TUBoqExnVJ
7774,1o6JHLSAtNsIj8AgAvDxXX
11963,6osaMSJh9NguagEDQcZaKx
6863,6eVwaToHDpGJGlLdeu5fVB
7780,3EEzQDCP8jRl2pEt9eDKMO
73706,3THVNKs3bdQekA02kK1hWD
12764,4dim8F8t01qimHOmr6S3Gd
43430,0oiXA5d3B3QAbHFwom7OJZ
10781,0Z5ok0QLLttAKsujOZYOXf
74224,1qc9E4zCJ5utXDQVIAZlkm
14866,36R1VkzmflGtUztRoyMUf2
12490,1nxbn0COjeyH7MQZ27T3CR
6461,10jeJCMEgaKWHHeDL1bJJl
6342,4i4PvnqYETKuFF1fLtS9YI
13270,1bxtePWzYybaPiUZqvgQVf
9337,3zghAHN7NO5WKVKUCJRm3f
3570,144VylfhBHydi2xvqy9yw6
5020,0enpXoexykNrhU70vXlDWk
72006,29d0nY7TzCoi22XBqDQkiP
15905,2x1OHiX3PqNZ7NcWSjPQ0w
11046,40XSySOd1b2fcb4IbYbnMf
11975,0UV5zxRMz6AO4ZwUOZNIKI
21538,1k0YFNylstvLBC3C5vPWP9
60460,33svdBwJDTXYEURP7GHFMm
5160,4CRgDenJbluuEILm7976Mt
74114,1bkmZHVkSSi4b23FkImDq3
10933,08nrCAF5dWMmk1BVtDGgXa
14065,04TssIofaa93I8Bz5KcQ0t
9206,7uNbu1BgkWXTA1nZRX9fZb
12877,0DUqCUEXsRGeaV3CdzFJYc
13294,42ivGxieTiGggQ4M4Vh9ts
62428,0RRFR09sDU4CyQIE4VkhDp
11454,5fV4Y8X5c4sIHouyq7E5gA
10909,2LC523tbEPFpc1pnikbt5b
12758,12mlWEYWv1V2heYPdztuZr
5690,1rfPKTKzzDaz1lDjadZVqb
13684,3G9l0CsH7HCkr0SqDE1juj
74373,1AhsWBIwA7eKaY0NivVxzz
7110,65tHbz15ZgHOoH7ykfgoJo
31506,0ADZ5dmXhlfzjMw6lefoPl
7789,1bEppoRAORPzwVS6y3F4Ef
15652,0TN3CFZuYzAWQCV9N3pVPN
11308,7LHhGBjIBj7kNYLHYH9rMx
11713,1kSBUhFBZT6z62eTTjeJLi
10534,7vDaCNHW2KUUNZrxiYeRnD
6479,1PG8orLQrHI2pUvcb9JfHY
58897,7wdwIaXUuzlu1grzWMFRJm
5672,2ICxlnvhk4Kz8YjTAr22k0
74367,5g0IODsL7hiPxExwKNjIPo
12109,532a4qwtCf56E6qjiAn2EE
12094,1BFpJoAPByexBgJ5z7CDHZ
12115,7uNL2lqhet9A7AB3xpLC4E
10126,4NtpLuz8QFPrCofWmeBYy8
6598,5L8R2cyft2HfQ1IlfVAbcz
74352,13lZDbwonGhOflQLQIfdtZ
8179,7AcGFRQPq3kNArX1RU3cPM
73060,3MsEj3a4VkrgveoFE8JAXO
8962,2ssl3oeVptDKx5PY59Sbm2
46190,3MYUHaITeEQh3WjMkHr67z
6601,18W2OWFsdGCjG7iA4iYpMw
15387,4ClGSEMFkurgnJV1JULiyP
14327,4Nm1WuaXkTq1vT5YLSNVxh
24554,3GazPkKkfpgoHk4VgRbUY0
11189,3mGoGiLd7kn4T2QDCyAj9y
7655,4dzsCGwg0eaboDEnkx5acR
14330,1fnULsZuORnAgCFFbM8nTZ
73057,7o5uT7dTcUuxYHQMZme5OU
11183,3LGUsgNrsptmc9SFqVNZyD
13029,7kYgRZwVlq9a3lvHGHunrb
15902,54U6FgLT46c8pNpDBUx54m
9340,2oejEp50ZzPuQTQ6v54Evp
9876,0jOnZhF75V68VsBObWx2XO
22330,3RrBcQlMGFdFtz1JMIHaK1
14732,1euKWJfJSfPhgSendPrcXb
59951,4R4gOp9ybG85RqbrY7JELc
13145,7B4uYqxTpTOS1sgxFB9Ann
9078,5lfWrciYtohtIMVDVZd0Rf
32694,1emXmdgsZW9YqhhhDzHYaI
11323,0C4KChnQFHNgtjbppUFooH
15518,7ha9B32izQ0Ni2RtSzm2C4
10016,4VZoV9VDa9fbAu9bLNjJL3
11978,1tdRPFfXoXEz62WI3rJyfq
2004,3ovjw5HZZv43SxTwApooCM
2790,71Wjog8YlOCcZfDiJZyyux
8301,3Z7CaxQkqbIs1rewKi6v4W
74096,2p5Hto8KF3EBez3XtO3NFM
6592,2KAvnAjVaIcS9sSmZVOR4i
14449,3D5Or5cnuSQ9IBnRTdjhGX
11853,5h9f6U69Gi7d5DXO1OQFCZ
12097,6PwONWQ1wxb3jhXzbEumNH
29136,4wo2QDjFTBf4EDqoPQBNcz
10257,7n55NKrngbj2RWyWIIz4w3
74361,21GTRvE8ew1NYCWt9vPeiS
3323,2bkrZWJ7JRXPOal7pWiyDO
8292,01p5s1IbneueexPka3Px3O
16956,6aWBfxdhhbWGmNf5CHyWsq
14324,0CbNE0yI2EZv9uIwXnP4p5
7238,5WM76peU5aoFjdZeN48929
12874,62rMSY7UlA9fmm3ZfRh4vi
14592,5ALQSecfsZLsWip5CZK9aN
11984,54A9x3apDarL9Q23AnzmUb
11457,68UU9oaQtMDnh6PRlW842H
3332,1nPhGzTYiBEAHIgtuiwjW1
14342,1EGtfMlDM9qOb0C0vQYz8H
11317,2p6LQRALG9o3qKq8gOWX9f
42516,1mOhRdYfCMLbyzrQPPcGMG
16024,21NimLGgXhfEbIXsIiPHXy
27174,5fpq1wF8xa5tSSlcKHdmGQ
13687,3DgwAwHOyxfpQUuuMzvzUN
11064,4Jv7lweGIUOFQ7Oq2AtAh9
15259,6yLIqXX9edg1x0HZS7cZEv
47887,4O5c8T9I55IZr1hEUQrEGi
74233,25hbD2ZhTlBv0MQAAAI6DY
15366,4QUzLCXrpHO4c6dGyZlpO2
31640,7a77VY7mjvK6EiaBeOosmk
12493,43GS3mtezoIFiuIZCLLiDY
11847,64XGKpzNUEBskFPdMAjeEU
16027,2Z7Kpoh85XBTrCmsYfdSmg
4508,5qJYx0wjiW5JnjOvgOe1X3
14586,5EIpzyd2nuFVy7KUFCkwwy
13151,5xdz5mGaYOgvCBENCogTqU
13282,6sZWP4l2zgHz5qpaTvda9M
8557,18asYwWugKjjsihZ0YvRxO
74105,6Fb6oeDBzZANhUtBriOF8K
12886,6NYL2BnxOULJ74zgcFfNmD
43043,0cKk8BKEi7zXbdrYdyqBP5
13943,3u5bTqHMM1P34ZkbwzdckV
2403,4zuTDnCEL6xupDUj4N5bqn
3046,0lzwqIfqmTXRl5mpM6zSiY
35311,7BqBn9nzAq8spo5e7cZ0dJ
5800,4h8G92N79vf7w3RGzdDhLI
13017,7q8xVdmpBJHNOA6pZq1Hhw
13940,66IldDFKsiQmwIZjjpq0Pr
7917,6TuekB2PqoPVLFtvoNToWS
2394,0EZHiRC20SAuX4ChQA1MG9
13020,5QTlj4L7ODIKNnTkhDE16p
2138,5GIE4sOL5Dk9gLbowUtUpT
14842,3D6ZPZrFk2CHZCJ2STxHW7
12505,6uJYlImgJZHoxrkbIn0S2m
42367,5uRkew0DtfAQmv0oEYNwFF
1358,2fhNSZfNcD90lXomIkkdMK
74090,0NHMDePHMafcXW9Llu6WQh
8173,2WAZgWQpoeHJwazZzbs2rH
23107,0pcFsOq2tH5K0NmbSINzet
9608,7azVJ6AgvPLOum1tppactO
5687,5zChKVq8kdnWWPbVWezFW8
1745,6NfuNhWZNr3dAp97dSoeNc
12484,5hlxswETS4FB4oCg6g7JHk
12502,7y3XDondxEHWe9sANzYs9l
10123,3XWRc74od1pT7MUkGiJmoW
12487,3PIFvuzwRjfQgxtr9QwlVJ
12892,5Q0hjDAnU7rKjEhOOrLct6
6327,1Uxk2dxmATlKH5quLX2iFG
74227,57Y9YzDxXB2sVlhvqK94sK
20895,1sQ5WUWw3JrsSEhdiQlfRt
11320,37Z0JtMr9BBTpD1TPClCY3
22601,4s5F9S2VO5yEcVfxdvMgCO
36088,4tQeEHoii36QEGOEacAybz
8170,1DvV0kNGb6oSTQKXqqe8u5
14601,0GgPjT6UhpJWkUiZqXnQnx
13925,2nJDePK69THatYkjkjQFE8
7914,2AOO5JaDyfGpAobTiCROxG
13678,1YMWhMWwKs2LrxqNHWQjaL
14336,3Z25k4ZF6QENy2d9YatsM5
74239,2xrXbzdw0DECijIcXV37Yi
21815,76r1P6yfRpuicgw5pxTvae
22845,5UWwZ5lm5PKu6eKsHAGxOk
6872,7zx2Nb2BTMOFelkvb4nNPB
13288,2306rS3JUCDgDoplIaKwQO
3326,7CBRVxkndOKeWUEfRclXNK
15128,5nWChylLGLnHuLwNmbvumO
10272,57g8YWAbS8dxuTqViBVsfg
12624,75kCvARs0GLoPg4dSGewyX
11305,6FKU84JHM1lbiy5Dx0Dyqd
12636,7bMovgV383KnHM14cY7srt
13273,5JHxnKw2iZ3Of9RDwsdN5H
54169,7wlDCYTcXbNYF9RsKN5lpp
14452,0RQTFRdO3LcKQ1GeoXHnIj
12356,3rCtueI7qBN2kZBZnXuk5K
15503,3JfHYZKy5JmE5Fv4gDTCiz
30842,749ROZZstvy0OzCMgNjnXf
5425,0NDjQezJaEC1KX9TfwEfzf
73700,7FCcXT2jtQ7ELAjXxo0sLP
19576,1DGL99DXQ10Su9z5Ci4ION
5029,57BWGN3CjOrgBCJd4KDWim
7640,4Bd4agelEr4XBZwjUmARBD
35028,2O7UGwJPVlix15Wn4sa5vw
8563,0fIBKQo4M0BNrTzgbfwYiH
13285,2Efi6CyAYbZxECI9B6AXxR
18927,0WulB5zZhDs1ccEUpHUXhw
73054,3SYO8wU4bEgIYt7AeGRIwG
74093,3NolL8Ds5qRrYQSVUBKicn
8694,6qfdGgNDYcsVdG7RimLhFk
74111,6qGIp3SdhIzW8A0MWeJEcW
10394,6boYaYafMoyPZAw8VMasNm
7241,0QSPohbvsYOEcvkHnok13V
13669,7IXQrRgmHxWYWitSlyFY7z
5809,0AUyNF6iFxMNQsNx2nhtrw
74370,4WiqPbWvLbv317E8fB4SJC
1489,1BTMXVSnuRPRhsuReHDwKc
19299,6Y9PsNU0NxF2Jc4uYGHXJC
74099,5S1dsH7kpWWnUWi0iCGUHC
15119,0iM4pwkaMrJAGKHVcavitw
12770,15BlympuVSfZFROojEMY2M
36603,5JjHr4GeuAERaa1qgsbv6A
11314,1T3xg3yBbtCv4lc1AA08Nm
73721,39QZxoXH9jfjmY8iwFyrNB
11832,4GiLKZ6Fd3d5UMJMGuzAA0
11061,3Ev1a7OygyuteJpPBctAaT
15509,1hW3ryc70LqbGs6USpIW4K
11055,2AGvjBQyW8RMHIlUQ30ifd
5026,4MvYmy4nmohMICJi8RpKKl
9870,1iobwaz92RzlKiNRTgjDRm
6470,7axMZ4cnO1l2nffXPBSxXo
19841,19mjCzLuMHZ0Tyn3eI85bo
31235,79L9OUY14ifdFUPn7KBeqU
6723,5Pg4qYTcvCUBBq3jBhKq0t
8959,6KkAL46I43zqQEK2LNH0pJ
3308,2DiXeuEpop3BfGDGxW8iVz
1867,5lJUXSjRjevVy7I3P87wuK
8825,3jHXWZzWENwyl8JAWnWa1P
11582,6PwjJ58I4t7Mae9xfZ9l9v
30312,19TSZedtW2YMsqkYeVleCv
26650,5ZSIKIjJtKnqT9lJcP6BvM
74245,0rxEPf4Y6uBmV3hkrV340a
3844,4iya38ctQ1httyA6NOG9oW
4883,15KCnmUjX34AfwiiK42JY7
72009,1hQFF33xi8ruavZNyovtUN
14735,72hpTHMLFrO4ErhSQl2FhZ
9879,5sznGdWtgqDPlEfmVce2cH
15122,7E85eQWZ2w5tBk7gitou1D
11302,7F92rki4H1RZ68OrOZQy4u
8551,4CRpOsjhvgxjF7rQufmyZ1
73852,5R5OPt5ndBtQNWLr3Rj7AI
74364,5r2z0FHOoFI06GZEVGDjzM
35814,0A3hi4R0OZhvukBOrJhesu
68984,2u1SB650JRnVqOvJzqnW35
9471,5sZ7F3XUiW3LismMsvoEG1
38708,4bIQXffbALkCC0Xo6aTicP
15104,2eBuez59MU3mSXwamfYueg
7911,5HmVqAvWJ0ziUtrU9gwEon
4246,2FRgiq6UtbPRuESw0Pjxuz
12234,44vwtFkT18kXmBzuv0RbcB
16569,0ZHg7hCAw12rUubxS4fgGU
14598,5qtlopq4SnnvVeiQVt3M0n
73712,1ZLtE9tSJdaUiIJ9YoKHQe
15238,2YNVpj4AfBb3HN1QTqEcVB
15241,7cR6SJQLubZTtIrAgteiec
11981,3QzDWiSTwb3X2KiikhCoRp
40423,4SFEzGRviQqJpZHtQjDAA5
74230,6IYLlgg0pYZbg7QJcWxld1
13291,1y8F9IgdE2MQvq2wwIt5ly
10531,2ckXnzyvgva2oE9FWjb405
9209,3fak0qjHByUubKQY2JM3ux
7259,40MlMSv2kkmph6XhYMOovm
43302,0AjcdGri5vhJsmZnduCEqd
8685,4cWYOdCkbQBVGwbJv5ayFu
6714,3QGsuHI8jO1Rx4JWLUh9jd
12761,7aXlU5AC9cLJsXycbMcVEN
10802,7yC7FWZz24L43brXzNpLWT
1084,5mcxpGvbTqusAuJNYGiO4O
5553,5ENZmalv3TTuZyZpihKyg1
11049,60hGQrn24APqEFSLObLeDc
12088,7KvKyP3l4lYjB0VVrOsEPr
15110,3CsMijWZuND9wiLCJOOIPy
67150,56PJQTInyU7P70BQ0IrPK4
12362,4cyNPLXUPnmLVvi6sf0LRL
34903,1d60khvJOU5PIUWNu35yGr
3987,2uLZS7QIzWSr3y5JlXeGLB
14318,5w4q9Es264UdYYr2AjnPhU
11192,0pSR6tbl5cw9qcUQsyjJAZ
74108,2zcbGaEOHtFHYlT7cgdcDU
8813,7sqVeKB8wgYnztqWvKRYr3
8420,4Szq4dulKN9bOvLRW6uMdZ
3972,7CCldPeZu4xzCogGuevo4K
73718,6Dk2oxb5zYRmCJjYhdbrkr
12240,3VwgtTh9D0CubY32jdhI5U
12767,6op6oqy6YayTHBwq9eikH6
9995,7M9lc2hHXKQobbHQ31Yg2v
15521,4llDF3RuBQYj2nkjTCJY4w
14321,3D69cFazTiLzq7eD5xqeFw
13949,4oOmRoG2lWjv6COrTT8Z28
19823,2U1jARoulYqZG9aMCogIzy
5148,4f73ikIdf3E1r89cRzo7e6
7786,5e2ZOmiFEAOFEgXNj1mHEk
14589,1g0SlTCGN9j3OicWHfSKEn
3579,2JIRtFAIUkd86PQD12Hm7r
9343,7w4kFO2slzHCu1qEOMaPkl
33462,1G7vCwBCxeTe8fB0EGMDdq
12368,69z9CJ10MAk9ZkwIyP2oBU
73703,346d2tSxhrRUpL4bp4xn2b
8703,0cgFnx6yIVv3RrqXlZTiGZ
29270,4cTW1QdgCJiqE1Pvreb80L
34397,3UULkHdmLDqBDPmBYltoRE
25209,3vJJUrkIfbWhH2DwoquzjX
12377,5nQwAZX0W42l0euQjIad0U
73697,3z36mkQEM5miCcDPnyj6x3
8045,7BD50ATrF3Vab5FQy7vtK8
24691,2jcDDdBy1foaBC8X9owMrZ
12237,4oGoAbeCYFxQ6oXsNFnLEn
7768,60tUVMP03Vdo8ObbDFmuEu
25852,25GyyK9CyZRiDCsPY51fIT
35299,2GMHqFwYnY3OGSvACE1pkE
32545,0k1vngPsfE62PogE2ntq3d
11186,1Warn6ZbqZnD4ZpGiVvW4j
12374,6h0bu1UFTCDYP0wicZPoum
12883,6BA2JM59JObFjHNvLK2KOg
11698,4KjXDCg53Vd5AaGWL8Qnxt
16310,4OAPnWJ3J5w4c4IBLh2chn
18799,1AcQmRLLDNAjB6Zi3OgEt4
8432,3Q7o2zzvXj7QiSCumjBpvu
27037,5h1L6nOR9QYXeeNW14aeus
2531,1z33QOn2Hcq9SfI5pES25L
11043,7kyiQ2oxgT0XX8yhzBWE6t
14077,1jMaB19DiVR8OihLSuYFOt
74221,1t3koreZmmgvTYvxATwqfz
7384,1BZnc6VaggPnrQyjem5Dpf
9358,0WTc2jsUgF4Y2MOz0aYvsR
3460,35seOt4wMvu7gWzYFwqNGh
